CreateAt,LegalForm,Region,TypeProgram,NameProgram,organization,TotalAmount,DesiredAmount,ProvidedAmount,LandParcelCount,AnimalCount
2023-05-18,Фізична особа,МИКОЛАЇВСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST] Бюджетна дотація за утримання корів,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,45000,0,3,2
2023-05-18,ФОП,ЗАПОРІЗЬКА ОБЛАСТЬ,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),[10] NP,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,3400000000,234,0,1,0
2023-05-18,Юридична особа,ЛЬВІВСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,234234,0,120,97
2023-05-18,Юридична особа,ОДЕСЬКА ОБЛАСТЬ,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),[10] NP,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,3400000000,234,0,122,0
2023-05-24,Фізична особа,ЛУГАНСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,100000,0,1,5
2023-05-24,Фізична особа,Не визначений,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[04] Утримання корів ,"КИЇВСЬКА КОНДИТЕРСЬКА ФАБРИКА ""РОШЕН""",900000000000,21200,0,0,0
2023-05-25,ФОП,ЛЬВІВСЬКА ОБЛАСТЬ,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Кілька етапів,"КИЇВСЬКА КОНДИТЕРСЬКА ФАБРИКА ""РОШЕН""",213421342342,12342,123213,1,790
2023-05-26,ФОП,М. КИЇВ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[05] Утримання корів ,"КИЇВСЬКА КОНДИТЕРСЬКА ФАБРИКА ""РОШЕН""",900000000000,56755,0,1,0
2023-05-29,ФОП,СУМСЬКА ОБЛАСТЬ,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),1111111111111 SPV,Укрдержфонд,10000,1000,0,4,0
2023-05-29,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[07] Утримання корів ,"КИЇВСЬКА КОНДИТЕРСЬКА ФАБРИКА ""РОШЕН""",900000000000,1111,0,1,1419
2023-06-02,ФОП,СУМСЬКА ОБЛАСТЬ,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Всі інші території України,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,26000000,23424,0,704,206
2023-06-06,ФОП,СУМСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,"(01)Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство ","КИЇВСЬКА КОНДИТЕРСЬКА ФАБРИКА ""РОШЕН""",111000000,20000,0,704,206
2023-06-08,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[07] Утримання корів ,"КИЇВСЬКА КОНДИТЕРСЬКА ФАБРИКА ""РОШЕН""",900000000000,12312321,0,12,0
2023-06-08,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,10000,0,335,1395
2023-06-09,Фізична особа,ЛУГАНСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST] Бюджетна дотація за утримання корів,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,21200,0,1,5
2023-06-09,ФОП,СУМСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,56000,0,704,206
2023-06-09,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,"(01)Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство ","КИЇВСЬКА КОНДИТЕРСЬКА ФАБРИКА ""РОШЕН""",111000000,345,0,335,1395
2023-06-09,Юридична особа,ЛЬВІВСЬКА ОБЛАСТЬ,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),[01 - 02] NP ,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,3400000000,34534,0,120,97
2023-06-09,Юридична особа,ЛЬВІВСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,572313,0,240,194
2023-06-12,ФОП,ВІННИЦЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,23400,0,25,3
2023-06-13,Юридична особа,ОДЕСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,234234,0,96,0
2023-06-15,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),[01 - 02] NP ,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,3400000000,560000,0,349,501
2023-06-15,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),[01 - 03] NP,Укрдержфонд,3400000000,32000,0,38,1234
